0,6,0.008167636454780525
0,9,0.007837131133417774
0,3,0.01825688540613224
0,5,0.008213039934502675
0,2,0.01909039581221378
0,4,0.012111887662185294
0,1,0.030705938743224193
0,0,0.027310060948997072
1,3,0.013173157430389604
1,9,0.01870004579335105
1,6,0.01916399822908138
1,2,0.0182732875959436
1,1,0.03133516462818425
1,5,0.021459009227399406
1,4,0.01652531586790762
1,0,0.023261968839983105
2,9,0.007477883577319988
2,3,0.02383683880187104
2,6,0.014252918827255767
2,5,0.010764425789548948
2,1,0.03446338150704065
2,4,0.010765742397523592
3,3,0.018138398960945934
3,9,0.014456107172969246
2,2,0.019865024988823976
3,6,0.006125533298931007
0,7,0.012395813620995344
2,0,0.02084432979442885
3,5,0.012449864682641198
3,1,0.031633820828587844
3,4,0.0036765821100487317
0,8,0.02341487428225225
4,9,0.007734584575556147
4,3,0.012331537662998548
3,2,0.01290763563138514
4,6,0.004855596630487458
1,7,0.010680260149068033
4,5,0.005258274647266914
4,1,0.027444630300780426
4,4,0.014793120572174079
5,3,0.018560539757710215
3,0,0.02547602115713815
1,8,0.017478878890484273
5,9,0.006048096792365121
2,7,0.013538469186333946
4,2,0.014589912789030213
5,6,0.019069387959910422
5,1,0.032882573084914435
5,5,0.018081518600348345
6,3,0.024946547995262913
6,9,0.013786086231269923
2,8,0.015595049868965039
4,0,0.020041046941143892
5,4,0.017060979018467037
3,7,0.017232084245960066
6,6,0.01233269483994237
5,2,0.013802883590179615
6,1,0.03294755514665543
6,5,0.006365062865230642
7,9,0.009600868904913906
3,8,0.01431213820981131
6,4,0.008700182551086011
7,6,0.015354848641770225
6,2,0.011542374548487278
7,1,0.031082093442810987
4,7,0.015452521787492901
5,0,0.034991277926375186
7,5,0.020213740290468796
7,3,0.020474651884867745
8,9,0.012521256607842146
7,4,0.0055589404403081355
4,8,0.01981782925053588
8,6,0.01406900171797898
7,2,0.010271691781659098
8,1,0.026755525222462218
6,0,0.03081555947300907
5,7,0.01182783622055994
8,3,0.01869204487542908
8,5,0.007954997092173288
9,9,0.007661596026216688
8,4,0.016032728605261004
5,8,0.01955899999125349
8,2,0.012592898044471446
9,6,0.02316493512950829
9,1,0.03139530376305394
6,7,0.013959301754382869
7,0,0.02057357276932792
9,3,0.010602552002538013
10,9,0.005617225847870999
9,5,0.019508956390036247
6,8,0.01576065678963512
9,4,0.022450626646434046
8,0,0.018365679329649498
9,2,0.010156955611135776
7,7,0.023483975611163554
11,9,0.006214048284001794
10,3,0.01671426275789123
10,6,0.02067940209586583
10,1,0.03968820945804119
10,5,0.024393324301819452
7,8,0.016092811035694154
9,0,0.022763267900900885
10,2,0.027030606517195632
12,9,0.009581583153616846
10,4,0.015839672317295383
11,3,0.01413349920311363
11,6,0.011924257321469345
11,5,0.01696916048223962
8,8,0.019025978779845354
8,7,0.027489863548982085
10,0,0.03999280775486713
13,9,0.009427222595555562
11,1,0.04279201324437493
12,3,0.018590802766931924
11,2,0.022887251054153568
12,6,0.010598042169258637
9,8,0.011437433128102303
12,5,0.017343761884080544
9,7,0.010802317250181825
11,4,0.02694574724323162
14,9,0.02204928740885792
12,2,0.006785593325819517
